areaCodeName,city,degreeName,detail_href,headCount,highMonthPay,jobId,jobName,keyUnits,location,lowMonthPay,publishDate,recId,recName,recProperty,recScale,recTags,sortPriority,updateDate,userType
北京,北京,本科,https://job.ncss.cn/student/jobs/CA2jDHib6yf1BmPTHMmnrn/detail.html,2,50.0,CA2jDHib6yf1BmPTHMmnrn,后端开发工程师,0,北京市朝阳区北京市朝阳区阜通东大街1号院望京SOHO塔3B单元3203-3206室,0.0,2020-02-24 18:19,-,北京有鱼科技有限公司,外商独资/外企办事处,50-99人,,0,2020-02-24 18:19,11
河北,石家庄,硕士,https://job.ncss.cn/student/jobs/CSuBhkV372B29agWdiUHCw/detail.html,3,50.0,CSuBhkV372B29agWdiUHCw,软件开发工程师,0,河北省石家庄市河北省石家庄市裕华区富强大街131号众创大厦23层,0.0,2020-02-24 18:19,-,河北华清环境科技集团股份有限公司,民营企业,100-499人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/C9iAgLXje1GEmYaC3NRFdK/detail.html,20,50.0,C9iAgLXje1GEmYaC3NRFdK,产品策划,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:19,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/C5AchXSMs7PuFXeh9in3qh/detail.html,2,50.0,C5AchXSMs7PuFXeh9in3qh,网站开发工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/DNsjSDyqVXi27geoU2Br8a/detail.html,10,50.0,DNsjSDyqVXi27geoU2Br8a,产品工程师,0,北京市海淀区北京市海淀区永嘉北路6号,0.0,2020-02-24 18:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/CzUqsiTmsMcbzSDfira3CH/detail.html,10,50.0,CzUqsiTmsMcbzSDfira3CH,射频微波（5G）测试工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/CXRR1v8JFFYLPu1xbtDQNF/detail.html,10,50.0,CXRR1v8JFFYLPu1xbtDQNF,数据分析工程师,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/C2pj2x3PVLuaXhfcuHVJ22/detail.html,2,50.0,C2pj2x3PVLuaXhfcuHVJ22,产品经理,0,北京市朝阳区北京市朝阳区阜通东大街1号院望京SOHO塔3B单元3203-3206室,0.0,2020-02-24 18:19,-,北京有鱼科技有限公司,外商独资/外企办事处,50-99人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/Bs4sQtr3LDcYtASxWdyDur/detail.html,10,50.0,Bs4sQtr3LDcYtASxWdyDur,自动化技术工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/BeUxjcMzGDiE5XAZe8ZJCf/detail.html,5,50.0,BeUxjcMzGDiE5XAZe8ZJCf,网站技术编辑,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/JqpAxFqBm54XfD2d2e1sHJ/detail.html,5,50.0,JqpAxFqBm54XfD2d2e1sHJ,存储系统工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/HVtoPpipr5iTRrhChLPVeN/detail.html,2,50.0,HVtoPpipr5iTRrhChLPVeN,硬件工程师,0,北京市通州区北京通州嘉创路10号枢密院B3,0.0,2020-02-24 18:19,-,北京智脉识别科技有限公司,民营企业,100-499人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/GT5fqeB6xfpmPzXihScChc/detail.html,10,50.0,GT5fqeB6xfpmPzXihScChc,运维工程师,0,北京市西城区北京西城区复兴门外大街A2号中化大厦202室,0.0,2020-02-24 18:19,-,北京中视广信科技有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
福建,福州,本科,https://job.ncss.cn/student/jobs/G1U5VyJFcfM5Xgyd5DWM8o/detail.html,10,50.0,G1U5VyJFcfM5Xgyd5DWM8o,软件测试工程师,0,福建省福州市福建省福州市软件大道89号福州软件园A区13#顶点软件中心,0.0,2020-02-24 18:19,-,福建顶点软件股份有限公司,上市公司,500-999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/HhBWMGkN5KLzNrBP8Zshpo/detail.html,15,50.0,HhBWMGkN5KLzNrBP8Zshpo,开发工程师,0,北京市西城区北京西城区复兴门外大街A2号中化大厦202室,0.0,2020-02-24 18:19,-,北京中视广信科技有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
福建,福州,本科,https://job.ncss.cn/student/jobs/JQUYy1LyDDnvX5EjLHkEFv/detail.html,50,50.0,JQUYy1LyDDnvX5EjLHkEFv,软件研发工程师,0,福建省福州市福建省福州市软件大道89号福州软件园A区13#顶点软件中心,0.0,2020-02-24 18:19,-,福建顶点软件股份有限公司,上市公司,500-999人,,0,2020-02-24 18:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/J7u1V5iFPn2z1H2odt5n2v/detail.html,6,50.0,J7u1V5iFPn2z1H2odt5n2v,前端开发工程师,0,北京市市辖区北京易华录信息技术股份有限公司,0.0,2020-02-24 18:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/DqjAPTHMg5FsvZy5YZ4YG1/detail.html,5,50.0,DqjAPTHMg5FsvZy5YZ4YG1,数据开发工程师,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/DdHqZ6JrodhnoR6b46ysc3/detail.html,10,50.0,DdHqZ6JrodhnoR6b46ysc3,软件交付工程师,0,北京市市辖区北京易华录信息技术股份有限公司,0.0,2020-02-24 18:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/DaTWwXXn2qtVKDNEQiM6uj/detail.html,10,50.0,DaTWwXXn2qtVKDNEQiM6uj,QT开发工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/PsCWDBPxLRDhSNUMsh8xUN/detail.html,2,50.0,PsCWDBPxLRDhSNUMsh8xUN,前端开发工程师,0,北京市朝阳区北京市朝阳区阜通东大街1号院望京SOHO塔3B单元3203-3206室,0.0,2020-02-24 18:19,-,北京有鱼科技有限公司,外商独资/外企办事处,50-99人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/MzsP4DUvs6rAnz17vLBoiH/detail.html,1,50.0,MzsP4DUvs6rAnz17vLBoiH,量化平台开发工程师,0,北京市朝阳区北京市朝阳区阜通东大街1号院望京SOHO塔3B单元3203-3206室,0.0,2020-02-24 18:19,-,北京有鱼科技有限公司,外商独资/外企办事处,50-99人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/MRmaMdatUohZSaEW5fLBPg/detail.html,1,50.0,MRmaMdatUohZSaEW5fLBPg,软件工程,0,江苏省扬州市江苏省扬州市文峰路39号,0.0,2020-02-24 18:19,-,江苏扬农化工股份有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/LL5H8fi2Sxvj2pma9oykpt/detail.html,2,50.0,LL5H8fi2Sxvj2pma9oykpt,人工智能解决方案工程师,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京市市辖区北京市嘉铭奥森产业园,北京,本科,https://job.ncss.cn/student/jobs/N6aifHEoAAx15pQmNDQafD/detail.html,60,50.0,N6aifHEoAAx15pQmNDQafD,研发工程师,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/PmMLuqBdWCg4V85RAWdGEW/detail.html,5,50.0,PmMLuqBdWCg4V85RAWdGEW,网络架构工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/NRUuDckEw7AABUWADxjaDc/detail.html,5,50.0,NRUuDckEw7AABUWADxjaDc,Python开发工程师,0,北京市市辖区北京易华录信息技术股份有限公司,0.0,2020-02-24 18:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京市海淀区北京市海淀区景天路与温阳路交叉口航天五〇三所,北京,硕士,https://job.ncss.cn/student/jobs/LKUej4RfvHpS7C3nVQX8nh/detail.html,10,50.0,LKUej4RfvHpS7C3nVQX8nh,FPGA软件设计师,0,北京市海淀区北京市海淀区景天路与温阳路交叉口航天五〇三所,0.0,2020-02-24 18:19,-,航天恒星科技有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/LBbffJHTApg8VDEEr4dAt7/detail.html,15,50.0,LBbffJHTApg8VDEEr4dAt7,数字前端设计工程师,0,北京市海淀区北京市海淀区永嘉北路6号,0.0,2020-02-24 18:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/KE3xxVWAzZzfoAW1x3u6Gm/detail.html,8,50.0,KE3xxVWAzZzfoAW1x3u6Gm,咨询顾问（财务金融方向）,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/UwRS97E4R7fZ5GRk2jE9E2/detail.html,6,50.0,UwRS97E4R7fZ5GRk2jE9E2,软件开发,0,北京市市辖区北京经济技术开发区兴盛街甲2号,0.0,2020-02-24 18:19,-,SMC（中国）有限公司,外商独资/外企办事处,5000以上,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/TvUgmygyCJz1D85zVY1D2v/detail.html,30,50.0,TvUgmygyCJz1D85zVY1D2v,软件开发工程师,0,北京市海淀区北京市海淀区学院南路55号中软大厦D座,0.0,2020-02-24 18:19,-,北京中软融鑫计算机系统工程有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/SqYRHHkZMzBH3yhH78KsoZ/detail.html,5,50.0,SqYRHHkZMzBH3yhH78KsoZ,汽车诊断应用工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/SHoTsnXRjLgNnhBKUnEenV/detail.html,20,50.0,SHoTsnXRjLgNnhBKUnEenV,咨询顾问（电力营销方向）,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/VUGxJJD9VCM4294uqPXei7/detail.html,5,50.0,VUGxJJD9VCM4294uqPXei7,测试工程师（芯片、硬件、嵌入式软件测试）,0,北京市海淀区北京市海淀区永嘉北路6号,0.0,2020-02-24 18:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
北京市市辖区北京市嘉铭奥森产业园,北京,本科,https://job.ncss.cn/student/jobs/VP5s5oJZDRMDmYfcFutbC6/detail.html,10,50.0,VP5s5oJZDRMDmYfcFutbC6,咨询顾问（ERP方向）,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/VGdg6p19XFd9fXCSSJTApq/detail.html,2,50.0,VGdg6p19XFd9fXCSSJTApq,测试工程师,0,北京市市辖区北京易华录信息技术股份有限公司,0.0,2020-02-24 18:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/RBNgGjGap5FffkpqQmXgYQ/detail.html,5,50.0,RBNgGjGap5FffkpqQmXgYQ,软件开发工程师,0,北京市朝阳区北京市朝阳区酒仙桥北路甲10号院108号楼,0.0,2020-02-24 18:19,-,捷通智慧科技股份有限公司,民营企业,500-999人,,0,2020-02-24 18:19,11
北京市市辖区北京易华录信息技术股份有限公司,北京,本科,https://job.ncss.cn/student/jobs/QZTfYcAdg9vyRKFpYQm8zA/detail.html,20,50.0,QZTfYcAdg9vyRKFpYQm8zA,应用场景设计工程师,0,北京市市辖区北京易华录信息技术股份有限公司,0.0,2020-02-24 18:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/RxycH8wLNnDTKet6AfgiUP/detail.html,2,50.0,RxycH8wLNnDTKet6AfgiUP,软件研发工程师,0,北京市通州区北京通州嘉创路10号枢密院B3,0.0,2020-02-24 18:19,-,北京智脉识别科技有限公司,民营企业,100-499人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/3fAjEmeFaUj8VKnmFYTdR8/detail.html,20,30.0,3fAjEmeFaUj8VKnmFYTdR8,游戏开发工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,15.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,本科,https://job.ncss.cn/student/jobs/gVBtcURD7eVSdJVdGv9ak/detail.html,8,50.0,gVBtcURD7eVSdJVdGv9ak,运维工程师,0,北京市海淀区北京市海淀区景天路与温阳路交叉口航天五〇三所,0.0,2020-02-24 18:19,-,航天恒星科技有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
广东,广州,本科,https://job.ncss.cn/student/jobs/YYE8zbX7b3C1xrdR5EevjM/detail.html,10,50.0,YYE8zbX7b3C1xrdR5EevjM,操作系统工程师,0,广东省广州市广州科学城科学大道99号科汇金谷三街2号701室,0.0,2020-02-24 18:19,-,广州虹科电子科技有限公司,民营企业,50-99人,,0,2020-02-24 18:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/XxqXYewL24LW52jq8fshGQ/detail.html,2,50.0,XxqXYewL24LW52jq8fshGQ,嵌入式产品解决方案工程师,0,北京市市辖区北京市嘉铭奥森产业园,0.0,2020-02-24 18:19,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/Y9hkPBA4pt4F9FPfJznzhg/detail.html,3,50.0,Y9hkPBA4pt4F9FPfJznzhg,新媒体运营实习,0,北京市朝阳区北京市朝阳区阜通东大街1号院望京SOHO塔3B单元3203-3206室,0.0,2020-02-24 18:19,-,北京有鱼科技有限公司,外商独资/外企办事处,50-99人,,0,2020-02-24 18:19,11
四川,成都,本科,https://job.ncss.cn/student/jobs/2dLBkMzhFo1Y6gr9Q8TedL/detail.html,20,50.0,2dLBkMzhFo1Y6gr9Q8TedL,测试工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,上海,本科,https://job.ncss.cn/student/jobs/2RmWxK8Q6H829Bc7FB6bzd/detail.html,8,50.0,2RmWxK8Q6H829Bc7FB6bzd,采购助理（上海or深圳）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/X6qWQTZKnReiifRUEaGwiv/detail.html,10,50.0,X6qWQTZKnReiifRUEaGwiv,IC设计验证工程师,0,北京市海淀区北京市海淀区永嘉北路6号,0.0,2020-02-24 18:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/WXbQrFKL4mZhqwXccoA4kM/detail.html,20,50.0,WXbQrFKL4mZhqwXccoA4kM,战斗策划,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:19,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/XNXjnN8GNPibAJT6BXiqKN/detail.html,10,50.0,XNXjnN8GNPibAJT6BXiqKN,解决方案工程师,0,北京市市辖区北京易华录信息技术股份有限公司,0.0,2020-02-24 18:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-02-24 18:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/BbDBQWKJtgL4QWyJY33ein/detail.html,20,30.0,BbDBQWKJtgL4QWyJY33ein,游戏后端开发工程师（C++）,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,15.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,本科,https://job.ncss.cn/student/jobs/8deTXF1hbknVz1gHpd3Gd/detail.html,20,50.0,8deTXF1hbknVz1gHpd3Gd,数据工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,专科,https://job.ncss.cn/student/jobs/8cp1zo8HC5XMCSrRPFTPmz/detail.html,10,50.0,8cp1zo8HC5XMCSrRPFTPmz,Lenovo在线交付技术支持工程师,0,北京市海淀区北京市海淀区联想总部西区,0.0,2020-02-24 18:15,-,联想教育科技(北京)有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
河南,南阳,本科,https://job.ncss.cn/student/jobs/651z9Pgj8e8rQjPpa54okJ/detail.html,98,50.0,651z9Pgj8e8rQjPpa54okJ,机械工程师,0,河南省南阳市河南省南阳市卧龙区龙升工业园,0.0,2020-02-24 18:15,-,牧原食品股份有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
四川,成都,本科,https://job.ncss.cn/student/jobs/7LxbUzW8ZiWo1fTUV7sQBM/detail.html,2,50.0,7LxbUzW8ZiWo1fTUV7sQBM,PHP开发工程师（成都）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,上海,本科,https://job.ncss.cn/student/jobs/BR2UJyEUTGDELCyjk7giq/detail.html,5,50.0,BR2UJyEUTGDELCyjk7giq,前端开发工程师（上海or成都）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,专科,https://job.ncss.cn/student/jobs/8iqQ6k5AAPtPKMYizsCvqU/detail.html,10,50.0,8iqQ6k5AAPtPKMYizsCvqU,客户关系专员,0,北京市海淀区北京市海淀区联想总部西区,0.0,2020-02-24 18:15,-,联想教育科技(北京)有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
北京,北京,本科,https://job.ncss.cn/student/jobs/4wrNpN9ELZEMnJP6zJKCa6/detail.html,20,50.0,4wrNpN9ELZEMnJP6zJKCa6,平台开发工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
上海,上海,本科,https://job.ncss.cn/student/jobs/5o7aFZD7iEA5Szhetsf6bS/detail.html,2,50.0,5o7aFZD7iEA5Szhetsf6bS,产品经理（上海）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,本科,https://job.ncss.cn/student/jobs/4fM6ijnySwnE1rNPJnGz75/detail.html,20,50.0,4fM6ijnySwnE1rNPJnGz75,数据库工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
河南,南阳,本科,https://job.ncss.cn/student/jobs/FkSbRsTdmaLE65d4A68Guc/detail.html,98,50.0,FkSbRsTdmaLE65d4A68Guc,网络工程师,0,河南省南阳市河南省南阳市卧龙区龙升工业园,0.0,2020-02-24 18:15,-,牧原食品股份有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
北京,北京,专科,https://job.ncss.cn/student/jobs/HRBCy1g6qP9fiVYKR5Ayp7/detail.html,10,50.0,HRBCy1g6qP9fiVYKR5Ayp7,联想拯救者系列在线技术支持工程师,0,北京市海淀区北京市海淀区联想总部西区,0.0,2020-02-24 18:15,-,联想教育科技(北京)有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
广东,茂名,本科,https://job.ncss.cn/student/jobs/GqRHhacAfFGUi4xDEpc7ec/detail.html,1,50.0,GqRHhacAfFGUi4xDEpc7ec,信息技术,0,广东省茂名市茂名市官渡路162号,0.0,2020-02-24 18:15,-,茂名石化实华股份有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
河南,南阳,本科,https://job.ncss.cn/student/jobs/KoycQimMgAMAntEdxVi5q5/detail.html,98,50.0,KoycQimMgAMAntEdxVi5q5,嵌入式开发工程师,0,河南省南阳市河南省南阳市卧龙区龙升工业园,0.0,2020-02-24 18:15,-,牧原食品股份有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
北京,北京,本科,https://job.ncss.cn/student/jobs/NAzkByt9ufSX2uQmbqoVSA/detail.html,20,30.0,NAzkByt9ufSX2uQmbqoVSA,信息安全工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,15.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
河南,南阳,本科,https://job.ncss.cn/student/jobs/Kzvcv6nfnCbYxBtdLASHtE/detail.html,98,50.0,Kzvcv6nfnCbYxBtdLASHtE,算法工程师,0,河南省南阳市河南省南阳市卧龙区龙升工业园,0.0,2020-02-24 18:15,-,牧原食品股份有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
北京,北京,本科,https://job.ncss.cn/student/jobs/KtJqUgwJudbTAfVvLEXeYZ/detail.html,20,50.0,KtJqUgwJudbTAfVvLEXeYZ,Web前端工程师,0,北京市海淀区北京市海淀区上地创业路17号竞技世界大厦,0.0,2020-02-24 18:15,-,竞技世界(北京)网络技术有限公司,民营企业,1000-4999人,,0,2020-02-24 18:15,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/CPNcZjddZ7jCyYoxUjca6x/detail.html,5,50.0,CPNcZjddZ7jCyYoxUjca6x,运营助理（深圳）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
北京,北京,专科,https://job.ncss.cn/student/jobs/Ctz4vNR9FjpaWp9Tkkr9VJ/detail.html,10,50.0,Ctz4vNR9FjpaWp9Tkkr9VJ,联想手机产品技术客服,0,北京市海淀区北京市海淀区联想总部西区,0.0,2020-02-24 18:15,-,联想教育科技(北京)有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
上海,上海,本科,https://job.ncss.cn/student/jobs/CnLvM296ChYkNpgcc9qeZS/detail.html,2,50.0,CnLvM296ChYkNpgcc9qeZS,运维工程师（上海）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
河南,南阳,本科,https://job.ncss.cn/student/jobs/Vj331v3R1BazkJEAQFX5Sa/detail.html,98,50.0,Vj331v3R1BazkJEAQFX5Sa,程序工程师,0,河南省南阳市河南省南阳市卧龙区龙升工业园,0.0,2020-02-24 18:15,-,牧原食品股份有限公司,民营企业,5000以上,,0,2020-02-24 18:15,11
上海,上海,本科,https://job.ncss.cn/student/jobs/XPhpk9Ck8pwzLtTnXdV3cM/detail.html,4,50.0,XPhpk9Ck8pwzLtTnXdV3cM,运营助理（上海）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
上海,上海,本科,https://job.ncss.cn/student/jobs/W9VBs7JSE5ZqwLktLLW7m6/detail.html,5,50.0,W9VBs7JSE5ZqwLktLLW7m6,后端开发工程师（上海）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,上海,本科,https://job.ncss.cn/student/jobs/VaMrJeVArtaUZEJYnvqUqz/detail.html,3,50.0,VaMrJeVArtaUZEJYnvqUqz,测试工程师（上海or成都）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,0.0,2020-02-24 18:15,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
山东,青岛,本科,https://job.ncss.cn/student/jobs/3tAx1LghvSCaSTwLBtJ4fd/detail.html,20,50.0,3tAx1LghvSCaSTwLBtJ4fd,技术支持工程师,0,山东省青岛市青岛市高新区华贯路鼎信科技产业园,0.0,2020-02-24 18:15,-,青岛鼎信通讯股份有限公司,上市公司,1000-4999人,,0,2020-02-24 18:15,11
